255,0,1201.32,31.00;
255,590,1198.69,31.00;
255,592,1198.54,31.00;
255,591,1198.56,30.94;
255,592,1198.47,31.00;
255,592,1198.49,31.00;
255,591,1198.59,31.00;
255,592,1198.51,31.00;
255,591,1198.51,31.00;
255,591,1198.61,31.00;
255,592,1198.52,31.00;
255,592,1198.64,31.00;
255,591,1198.56,30.94;
255,592,1198.47,30.94;
255,592,1198.54,30.94;
255,590,1198.59,31.00;
255,592,1198.59,30.94;
