% Model:              Al_500_328_295.mph
% Version:            COMSOL 5.6.0.341
% Date:               Dec 13 2021, 00:51
% Dimension:          3
% Nodes:              98
% Expressions:        161
% Description:        温度
% Length unit:        m
% X                       Y                        Z                        T (K) @ t=0              T (K) @ t=5              T (K) @ t=10             T (K) @ t=15             T (K) @ t=20             T (K) @ t=25             T (K) @ t=30             T (K) @ t=35             T (K) @ t=40             T (K) @ t=45             T (K) @ t=50             T (K) @ t=55             T (K) @ t=60             T (K) @ t=65             T (K) @ t=70             T (K) @ t=75             T (K) @ t=80             T (K) @ t=85             T (K) @ t=90             T (K) @ t=95             T (K) @ t=100            T (K) @ t=105            T (K) @ t=110            T (K) @ t=115            T (K) @ t=120            T (K) @ t=125            T (K) @ t=130            T (K) @ t=135            T (K) @ t=140            T (K) @ t=145            T (K) @ t=150            T (K) @ t=155            T (K) @ t=160            T (K) @ t=165            T (K) @ t=170            T (K) @ t=175            T (K) @ t=180            T (K) @ t=185            T (K) @ t=190            T (K) @ t=195            T (K) @ t=200            T (K) @ t=205            T (K) @ t=210            T (K) @ t=215            T (K) @ t=220            T (K) @ t=225            T (K) @ t=230            T (K) @ t=235            T (K) @ t=240            T (K) @ t=245            T (K) @ t=250            T (K) @ t=255            T (K) @ t=260            T (K) @ t=265            T (K) @ t=270            T (K) @ t=275            T (K) @ t=280            T (K) @ t=285            T (K) @ t=290            T (K) @ t=295            T (K) @ t=300            T (K) @ t=305            T (K) @ t=310            T (K) @ t=315            T (K) @ t=320            T (K) @ t=325            T (K) @ t=330            T (K) @ t=335            T (K) @ t=340            T (K) @ t=345            T (K) @ t=350            T (K) @ t=355            T (K) @ t=360            T (K) @ t=365            T (K) @ t=370            T (K) @ t=375            T (K) @ t=380            T (K) @ t=385            T (K) @ t=390            T (K) @ t=395            T (K) @ t=400            T (K) @ t=405            T (K) @ t=410            T (K) @ t=415            T (K) @ t=420            T (K) @ t=425            T (K) @ t=430            T (K) @ t=435            T (K) @ t=440            T (K) @ t=445            T (K) @ t=450            T (K) @ t=455            T (K) @ t=460            T (K) @ t=465            T (K) @ t=470            T (K) @ t=475            T (K) @ t=480            T (K) @ t=485            T (K) @ t=490            T (K) @ t=495            T (K) @ t=500            T (K) @ t=505            T (K) @ t=510            T (K) @ t=515            T (K) @ t=520            T (K) @ t=525            T (K) @ t=530            T (K) @ t=535            T (K) @ t=540            T (K) @ t=545            T (K) @ t=550            T (K) @ t=555            T (K) @ t=560            T (K) @ t=565            T (K) @ t=570            T (K) @ t=575            T (K) @ t=580            T (K) @ t=585            T (K) @ t=590            T (K) @ t=595            T (K) @ t=600            T (K) @ t=605            T (K) @ t=610            T (K) @ t=615            T (K) @ t=620            T (K) @ t=625            T (K) @ t=630            T (K) @ t=635            T (K) @ t=640            T (K) @ t=645            T (K) @ t=650            T (K) @ t=655            T (K) @ t=660            T (K) @ t=665            T (K) @ t=670            T (K) @ t=675            T (K) @ t=680            T (K) @ t=685            T (K) @ t=690            T (K) @ t=695            T (K) @ t=700            T (K) @ t=705            T (K) @ t=710            T (K) @ t=715            T (K) @ t=720            T (K) @ t=725            T (K) @ t=730            T (K) @ t=735            T (K) @ t=740            T (K) @ t=745            T (K) @ t=750            T (K) @ t=755            T (K) @ t=760            T (K) @ t=765            T (K) @ t=770            T (K) @ t=775            T (K) @ t=780            T (K) @ t=785            T (K) @ t=790            T (K) @ t=795            T (K) @ t=800
0                         0                        0                        323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003       323.15000000000003
0                         0                        0.004464285714285698     295.3456656703326        319.60698250049154       320.61637636539615       321.1227264421236        321.400946451967         321.5795773631878        321.7303978008428        321.8101198410909        321.889841881339         321.969563921587         322.0492859618351        322.0955301159825        322.13901953802514       322.18250896006776       322.22599838211033       322.25715238172035       322.27887734841335       322.3006023151063        322.3223272817993        322.34405224849235       322.36577721518535       322.3875021818783        322.4092271485713        322.4309521152643        322.4450199573586        322.4577615440822        322.47050313080564       322.4832447175292        322.49598630425265       322.5087278909762        322.5214694776997        322.53421106442323       322.54615115081737       322.5530831704684        322.5600151901194        322.5669472097704        322.5738792294214        322.5808112490724        322.5877432687234        322.5946752883744        322.6016073080254        322.6085393276764        322.61547134732734       322.6224033669784        322.62933538662935       322.63626740628035       322.64319942593136       322.65013144558236       322.65669630926715       322.66096704840015       322.66523778753316       322.66950852666616       322.67377926579917       322.6780500049321        322.6823207440651        322.68659148319813       322.69086222233113       322.69513296146414       322.69940370059714       322.70367443973015       322.7079451788631        322.7122159179961        322.7164866571291        322.7207573962621        322.7248352138221        322.72770758694423       322.73057996006634       322.7334523331885        322.7363247063106        322.73919707943276       322.7420694525549        322.744941825677         322.74781419879923       322.7506865719213        322.7535589450435        322.75643131816565       322.75930369128776       322.7621760644099        322.7650484375321        322.7679208106542        322.7706777027001        322.7727130268112        322.7747483509222        322.7767836750333        322.7788189991444        322.7808543232555        322.7828896473665        322.78492497147766       322.7869602955887        322.7889956196998        322.7910309438109        322.7930662679219        322.79510159203306       322.7971369161441        322.79917224025513       322.8012075643663        322.8031672730508        322.8046545089377        322.80614174482463       322.80762898071157       322.80911621659845       322.8106034524854        322.81209068837234       322.8135779242592        322.81506516014616       322.81655239603305       322.81803963192          322.8195268678069        322.8210141036938        322.82250133958075       322.8239885754677        322.8254758113546        322.8269431767154        322.82827622763625       322.8295914288648        322.83088878040104       322.832168282245         322.8334299343967        322.83467373685613       322.8358996896233        322.8371077926982        322.83829804608087       322.83947044977117       322.8406250037693        322.8417617080751        322.8428805626886        322.8439815676099        322.8450647228389        322.8461297135048        322.8471747261151        322.8482016061846        322.8492103537134        322.8502009687015        322.8511734511489        322.85212780105553       322.85306401842143       322.85398210324666       322.85488205553116       322.8557638752749        322.8566275624779        322.8574731171403        322.85830053926185       322.8591098288427        322.8599009858829        322.8606772434961        322.8614572227393        322.86222197374775       322.86297149652125       322.86370579106          322.864424857364         322.86512869543304       322.86581730526734       322.8664906868669        322.86714884023155       322.86779176536135       322.86841946225644       322.8690319309167        322.86962917134207       322.8702111835327        322.87077796748844       322.87133375176495
0                         0                        0.008928571428571425     295.1285517312787        316.1694152109801        318.1222893993985        319.1150040115131        319.66429672985237       320.01830090399847       320.317355191561         320.4759282728425        320.634501354124         320.7930744354056        320.9516475166871        321.0437897596002        321.1304657325509        321.21714170550155       321.30381767845216       321.36593948615115       321.4092924163616        321.452645346572         321.49599827678236       321.53935120699276       321.58270413720317       321.62605706741357       321.6694099976239        321.7127629278343        321.74085132332635       321.7662958188931        321.7917403144599        321.8171848100267        321.84262930559345       321.86807380116016       321.89351829672694       321.9189627922937        321.9428076549703        321.95665742720803       321.9705071994459        321.9843569716836        321.9982067439214        322.01205651615913       322.025906288397         322.0397560606348        322.05360583287256       322.06745560511035       322.08130537734814       322.09515514958593       322.1090049218237        322.1228546940616        322.13670446629925       322.1505542385371        322.1636707852909        322.1722058714675        322.180740957644         322.18927604382066       322.1978111299972        322.2063462161738        322.21488130235036       322.22341638852697       322.2319514747036        322.2404865608802        322.24902164705674       322.2575567332333        322.26609181940995       322.27462690558644       322.283161991763         322.2916970779396        322.2998467304691        322.30558805282163       322.31132937517407       322.3170706975267        322.3228120198791        322.32855334223166       322.33429466458426       322.34003598693675       322.34577730928925       322.35151863164174       322.3572599539943        322.3630012763468        322.3687425986994        322.3744839210519        322.38022524340437       322.3859665657569        322.3914771118729        322.3955456837906        322.39961425570823       322.40368282762586       322.40775139954354       322.41181997146117       322.4158885433788        322.4199571152964        322.42402568721405       322.42809425913174       322.43216283104937       322.43623140296705       322.4402999748846        322.44436854680225       322.4484371187199        322.45250569063757       322.45642312914975       322.4593962309555        322.4623693327612        322.465342434567         322.4683155363727        322.47128863817846       322.4742617399841        322.4772348417898        322.4802079435956        322.4831810454013        322.48615414720706       322.4891272490127        322.4921003508185        322.49507345262424       322.49804655442995       322.5010196562357        322.5039530393655        322.5066179448675        322.5092471710856        322.51184071801976       322.51439858567005       322.51692077403635       322.5194072831188        322.5218581129173        322.52427326343195       322.52665273466266       322.5289965266095        322.5313046392724        322.5335770726514        322.5358138267464        322.5380149015576        322.5401802970848        322.54230938171094       322.54439851764874       322.5464514069209        322.5484680495275        322.55044844546853       322.5523925947439        322.55430049735355       322.5561721532977        322.5580075625763        322.5598067251891        322.56156964113643       322.5632963104182        322.56498673303423       322.56664090898477       322.56825883826957       322.56984052088893       322.5713924179605        322.5729517421699        322.5744806237356        322.57597906265755       322.5774470589358        322.5788846125703        322.5802917235611        322.5816683919081        322.5830146176114        322.58433040067104       322.5856157410869        322.5868706388591        322.58809509398753       322.5892891064723        322.5904526763132        322.59158580351044       322.5926969402926
0                         0                        0.013392857142857179     295.1779868235737        312.9447044491419        315.7103347828357        317.14848061824455       317.95391481059005       318.47642521937365       318.91825696538535       319.1538310360491        319.38940510671284       319.62497917737664       319.8605532480404        319.9978559703214        320.1270724222343        320.25628887414706       320.3855053260599        320.47819764788494       320.54297141023284       320.6077451725807        320.67251893492846       320.73729269727636       320.8020664596242        320.8668402219721        320.9316139843199        320.9963877466677        321.03839575772133       321.07646061759124       321.11452547746103       321.15259033733093       321.19065519720084       321.22872005707063       321.26678491694054       321.30484977681044       321.3405240682137        321.3612612148702        321.3819983615266        321.402735508183         321.4234726548394        321.44420980149584       321.46494694815226       321.4856840948087        321.5064212414651        321.52715838812156       321.5478955347779        321.56863268143434       321.58936982809075       321.61010697474717       321.63084412140364       321.65158126806006       321.671221439174         321.68400730651416       321.69679317385436       321.7095790411945        321.72236490853464       321.73515077587484       321.747936643215         321.7607225105551        321.7735083778953        321.78629424523547       321.7990801125756        321.8118659799158        321.82465184725595       321.8374377145961        321.8502235819363        321.86300944927643       321.87521824332197       321.8838212726912        321.89242430206053       321.90102733142976       321.9096303607991        321.9182333901683        321.9268364195376        321.9354394489069        321.9440424782762        321.9526455076454        321.96124853701474       321.969851566384         321.9784545957533        321.9870576251226        321.99566065449187       322.00426368386115       322.012521036819         322.01861847732704       322.02471591783507       322.03081335834304       322.03691079885107       322.0430082393591        322.04910567986707       322.0552031203751        322.0613005608831        322.06739800139115       322.0734954418991        322.07959288240716       322.0856903229152        322.09178776342327       322.0978852039312        322.10398264443927       322.10985363995866       322.1143097244979        322.1187658090371        322.12322189357633       322.1276779781155        322.1321340626548        322.136590147194         322.14104623173324       322.1455023162725        322.14995840081167       322.1544144853509        322.1588705698901        322.16332665442934       322.1677827389686        322.1722388235078        322.176694908047         322.1810914730462        322.1850857168548        322.1890264942644        322.1929138052751        322.1967476498867        322.2005280280993        322.20425493991297       322.20792838532753       322.2115483643431        322.2151148769597        322.21862792317734       322.2220875029959        322.2254936164155        322.2288462634361        322.23214544405766       322.2353911582802        322.2385824536908        322.2417138448848        322.2447909141273        322.2478136614182        322.25078208675757       322.2536961901453        322.25655597158163       322.2593614310664        322.26211256859955       322.2648093841811        322.26745187781114       322.27004004948964       322.2725738992165        322.2750534269919        322.27747863281576       322.279849516688         322.2821757568764        322.284513095178         322.28680480551515       322.28905088788804       322.29125134229656       322.2934061687407        322.29551536722056       322.29757893773603       322.2995968802871        322.30156919487393       322.3034958814964        322.3053769401544        322.3072123708482        322.30900217357765       322.3107463483427        322.3124448951434        322.31411047955885
0                         0                        0.017857142857142842     295.15148799827153       309.9902294547228        313.4069489555163        315.2374872711016        316.2791945390845        316.96096107983885       317.5382126732591        317.8482683398311        318.1583240064031        318.4683796729751        318.7784353395472        318.95988862691127       319.13075985118803       319.30163107546474       319.4725022997415        319.595220028107         319.68112986436375       319.7670397006205        319.8529495368773        319.93885937313405       320.02476920939074       320.1106790456476        320.19658888190435       320.28249871816115       320.3382874612702        320.3888590682275        320.43943067518467       320.49000228214186       320.54057388909905       320.5911454960563        320.64171710301355       320.69228870997074       320.73968872022976       320.76727143614073       320.79485415205164       320.8224368679627        320.8500195838737        320.87760229978477       320.90518501569574       320.9327677316067        320.9603504475177        320.9879331634287        321.01551587933966       321.0430985952507        321.07068131116165       321.0982640270727        321.12584674298364       321.1534294588947        321.1795546437821        321.19657264258547       321.21359064138886       321.23060864019214       321.2476266389955        321.26464463779877       321.28166263660216       321.2986806354055        321.3156986342088        321.3327166330121        321.34973463181547       321.3667526306188        321.38377062942214       321.4007886282254        321.41780662702877       321.4348246258321        321.45107511288603       321.4625299062555        321.473984699625         321.4854394929946        321.4968942863642        321.5083490797337        321.5198038731033        321.53125866647287       321.5427134598424        321.5541682532119        321.5656230465815        321.5770778399511        321.5885326333206        321.5999874266902        321.6114422200597        321.6228970134292        321.63389177351655       321.64201207766564       321.65013238181473       321.6582526859638        321.66637299011296       321.674493294262         321.682613598411         321.69073390256017       321.6988542067092        321.70697451085823       321.7150948150074        321.7232151191564        321.73133542330544       321.7394557274546        321.7475760316036        321.75569633575265       321.763515166871         321.76945028440326       321.77538540193564       321.781320519468         321.7872556370004        321.7931907545327        321.799125872065         321.80506098959734       321.8109961071297        321.816931224662         321.8228663421944        321.8288014597268        321.8347365772591        321.84067169479147       321.8466068123238        321.8525419298561        321.85839779188007       321.86371792781347       321.8689668685288        321.874144614026         321.87925116430506       321.884286519366         321.88925067920894       321.89414364383373       321.8989654132403        321.90371598742877       321.9083953663992        321.91300355015153       321.9175405386857        321.9220063320018        321.9264009300997        321.93072433297954       321.934975261823         321.93914635130005       321.9432450967966        321.94727149831255       321.951225555848         321.95510726940284       321.95891663897703       321.9626536645709        321.9663183461839        321.9699106838166        321.9734306774686        321.97687832714007       321.980253632831         321.98355659454137       321.98678721227117       321.9899454860204        321.9930442962744        321.9961578279408        321.99921058616576       322.0022025709492        322.0051337822911        322.00800422019154       322.0108138846504        322.0135627756679        322.01625089324375       322.0188782373782        322.02144480807107       322.02395060532245       322.02639562913225       322.0287798795007        322.0311033564276        322.03336605991285       322.035584854716
0                         0                        0.022321428571428548     295.1508540126445        307.37405233352354       311.2484028507737        313.4028750426356        314.65412470009136       315.48245365769094       316.1850105040426        316.5660267794636        316.94704305488466       317.3280593303057        317.7090756057267        317.9332546462232        318.14452831494776       318.35580198367245       318.567075652397         318.71904664557786       318.825687461959         318.9323282783401        319.0389690947212        319.1456099111023        319.2522507274835        319.3588915438646        319.46553236024573       319.57217317662685       319.6415445190906        319.7044605872129        319.76737665533517       319.83029272345743       319.89320879157964       319.9561248597019        320.01904092782416       320.08195699594637       320.1409345670273        320.17530297036586       320.2096713737045        320.2440397770431        320.27840818038175       320.3127765837204        320.347144987059         320.38151339039763       320.4158817937362        320.45025019707487       320.4846186004134        320.51898700375204       320.5533554070907        320.5877238104293        320.6220922137679        320.6564606171065        320.68901550224774       320.71023886344585       320.731462224644         320.7526855858422        320.7739089470403        320.79513230823846       320.81635566943663       320.83757903063474       320.8588023918329        320.8800257530311        320.9012491142292        320.92247247542736       320.9436958366255        320.96491919782363       320.9861425590218        321.00736592021997       321.027633052648         321.0419253185327        321.0562175844175        321.07050985030224       321.08480211618695       321.09909438207166       321.1133866479564        321.1276789138411        321.14197117972583       321.15626344561065       321.17055571149535       321.18484797738006       321.1991402432648        321.2134325091495        321.22772477503423       321.24201704091905       321.2557356964234        321.26587022480527       321.2760047531871        321.2861392815689        321.2962738099507        321.3064083383326        321.3165428667144        321.3266773950963        321.3368119234781        321.3469464518599        321.35708098024173       321.3672155086236        321.37735003700544       321.38748456538724       321.39761909376904       321.4077536221509        321.41751205687905       321.4249205211199        321.43232898536075       321.43973744960164       321.4471459138424        321.4545543780833        321.4619628423241        321.469371306565         321.4767797708059        321.4841882350467        321.4915966992876        321.4990051635284        321.5064136277693        321.5138220920102        321.521230556251         321.5286390204919        321.53594858657357       321.5425896524442        321.5491418781049        321.5556052635556        321.5619798087965        321.5682655138274        321.5744623786483        321.5805704032594        321.5865895876605        321.59251993185165       321.598361435833         321.6041140996043        321.60977792316567       321.6153529065171        321.6208390496587        321.62623635259035       321.6315432020732        321.63675030668855       321.6418671219216        321.64689364777234       321.6518298842407        321.65667583132677       321.6614314890306        321.666096857352         321.6706719362911        321.6751567258478        321.67955122602217       321.68385543681427       321.688069358224         321.69219299025144       321.6962263328965        321.7001693861593        321.7040382113028        321.7079253128641        321.71173655287464       321.71547193133443       321.7191314482435        321.72271510360184       321.72622289740946       321.72965482966634       321.73301090037245       321.7362911095279        321.73949545713253       321.74262394318646       321.74567656768966       321.7486533306421        321.7515542320439        321.7543792718949        321.75714949375913
0                         0                        0.026785714285714267     295.15004227116526       305.09237623612444       309.24421431913225       311.6526048626982        313.0846633229907        314.0455754845908        314.86227471974235       315.3102888287105        315.7583029376786        316.2063170466467        316.65433115561484       316.9196148470223        317.16986254283984       317.4201102386575        317.6703579344751        317.85069975678346       317.97760645872904       318.1045131606747        318.2314198626203        318.35832656456597       318.48523326651156       318.61213996845714       318.7390466704028        318.86595337234843       318.9486792159794        319.023752696132         319.0988261762846        319.17389965643713       319.2489731365897        319.32404661674235       319.3991200968949        319.47419357704746       319.5445779244972        319.58566285848127       319.6267477924654        319.6678327264494        319.7089176604335        319.75000259441754       319.7910875284016        319.83217246238564       319.87325739636975       319.9143423303538        319.9554272643378        319.9965121983219        320.037597132306         320.07868206629          320.1197670002741        320.1608519342582        320.19977263513806       320.22517041726627       320.2505681993944        320.27596598152263       320.3013637636508        320.32676154577905       320.35215932790726       320.37755711003547       320.4029548921636        320.4283526742918        320.45375045642          320.47914823854825       320.50454602067646       320.52994380280467       320.5553415849328        320.580739367061         320.6049941928735        320.62210741025          320.63922062762646       320.656333845003         320.6734470623795        320.69056027975597       320.7076734971325        320.724786714509         320.7418999318854        320.759013149262         320.77612636663844       320.793239584015         320.81035280139145       320.82746601876795       320.84457923614445       320.8616924535209        320.8781193850162        320.8902581517134        320.9023969184106        320.91453568510786       320.92667445180507       320.9388132185022        320.95095198519954       320.96309075189674       320.97522951859395       320.98736828529115       320.9995070519884        321.0116458186856        321.0237845853828        321.03592335208003       321.0480621187773        321.0602008854745        321.0718894089658        321.0807646484902        321.08963988801463       321.09851512753903       321.1073903670634        321.11626560658783       321.12514084611223       321.1340160856367        321.1428913251611        321.1517665646855        321.16064180420994       321.1695170437343        321.17839228325875       321.1872675227832        321.1961427623075        321.20501800183195       321.21377480843046       321.22173106993597       321.22958094315186       321.237324428078         321.24496152471454       321.25249223306145       321.2599165531185        321.26723448488605       321.2744460283638        321.2815511835519        321.2885499504503        321.29544232905914       321.30222831937806       321.30890792140747       321.3154811351472        321.32194796059724       321.3283064408165        321.33454530484136       321.3406760226566        321.34669859426225       321.35261301965824       321.3584192988446        321.36411743182146       321.36970741858863       321.3751892591462        321.38056295349406       321.3858285016325        321.3909859035612        321.3960351592803        321.40097626878986       321.40580923208967       321.41053404918          321.41516993730306       321.4198275777982        321.42439433493126       321.42887020870234       321.43325519911144       321.4375493061584        321.4417525298435        321.44586487016653       321.4498863271276        321.45381690072657       321.4576565909636        321.46140539783846       321.4650633213515        321.46863036150245       321.47210651829147       321.47549179171835       321.47881138059296
0                         0                        0.031249999999999972     295.1500278824851        303.1626008406373        307.4175269023664        310.00378352138216       311.58342132753995       312.6602065819541        313.5776638143196        314.0877936776329        314.59792354094617       315.10805340425935       315.61818326757265       315.9225429411641        316.2099707885907        316.49739863601735       316.7848264834439        316.9924271538363        317.139008991348         317.2855908288598        317.4321726663716        317.57875450388343       317.7253363413952        317.87191817890704       318.0185000164188        318.16508185393053       318.26087072454504       318.34786197873296       318.43485323292094       318.52184448710886       318.60883574129684       318.6958269954848        318.7828182496728        318.8698095038608        318.95138173167584       318.99909390383823       319.0468060760006        319.09451824816307       319.14223042032546       319.18994259248785       319.23765476465024       319.28536693681264       319.3330791089751        319.38079128113753       319.4285034532999        319.4762156254623        319.5239277976247        319.5716399697871        319.6193521419495        319.6670643141119        319.7122683061048        319.74180027248224       319.7713322388596        319.800864205237         319.8303961716144        319.85992813799174       319.8894601043692        319.9189920707466        319.948524037124         319.97805600350137       320.0075879698788        320.03711993625615       320.0666519026335        320.096183869011         320.12571583538835       320.15524780176577       320.18345265405554       320.2033652129019        320.2232777717482        320.2431903305945        320.2631028894408        320.2830154482871        320.3029280071334        320.3228405659797        320.342753124826         320.36266568367233       320.38257824251866       320.4024908013649        320.4224033602112        320.44231591905753       320.46222847790386       320.48214103675014       320.50125580529044       320.5153856886688        320.5295155720471        320.54364545542546       320.55777533880376       320.5719052221821        320.5860351055604        320.60016498893873       320.6142948723171        320.6284247556954        320.64255463907375       320.65668452245205       320.6708144058304        320.68494428920866       320.69907417258696       320.7132040559653        320.72681016161664       320.7371435127607        320.74747686390475       320.7578102150489        320.7681435661929        320.77847691733695       320.7888102684811        320.7991436196251        320.80947697076925       320.8198103219133        320.83014367305736       320.84047702420145       320.8508103753455        320.86114372648956       320.87147707763364       320.8818104287777        320.89200595358886       320.9012698439446        320.91040992491435       320.91942619649825       320.9283186586963        320.93708731150844       320.94573215493466       320.9542531889751        320.9626504136295        320.97092382889804       320.9790734347808        320.98709923127757       320.99500121838855       321.0027793961135        321.01043376445267       321.01796432340586       321.02536876056183       321.03263375763146       321.0397728680762        321.0467860918961        321.05367342909096       321.0604348796611        321.0670704436062        321.0735801209265        321.0799639116219        321.0862218156924        321.09235383313796       321.09835996395867       321.1042402081545        321.10999456572546       321.11562303667154       321.1211256209927        321.12652465967255       321.1319488251774        321.1372671729615        321.1424797030248        321.1475864153672        321.15258730998875       321.1574823868895        321.1622716460695        321.16695508752855       321.17153271126676       321.1760045172842        321.1803705055808        321.18463067615664       321.1887850290115        321.1928335641456        321.19677628155887       321.2006425044554
0                         0                        0.035714285714285685     295.1500008954478        301.53903436343444       305.76031926839744       308.45637640052394       310.1517281095004        311.32775869175583       312.33261121017125       312.8998413349434        313.4670714597155        314.0343015844876        314.6015317092598        314.94285187768054       315.2655830166845        315.58831415568847       315.91104529469237       316.14473856236407       316.3103724648834        316.47600636740276       316.6416402699221        316.8072741724414        316.9729080749606        317.1385419774799        317.3041758799993        317.46980978251867       317.5783534819631        317.6770088496358        317.7756642173083        317.87431958498087       317.97297495265343       318.071630320326         318.17028568799856       318.2689410556712        318.3614694619437        318.4157143759971        318.46995929005044       318.5242042041038        318.5784491181572        318.63269403221057       318.6869389462639        318.7411838603173        318.79542877437063       318.84967368842393       318.9039186024774        318.9581635165307        319.01240843058406       319.0666533446374        319.1208982586908        319.17514317274413       319.2265431360398        319.26016680810613       319.2937904801725        319.3274141522389        319.36103782430513       319.3946614963715        319.4282851684378        319.4619088405041        319.4955325125705        319.5291561846368        319.5627798567031        319.59640352876954       319.6300272008358        319.66365087290217       319.6972745449684        319.7308982170348        319.7630133404629        319.78570250111994       319.80839166177697       319.831080822434         319.853769983091         319.8764591437481        319.8991483044051        319.92183746506214       319.94452662571916       319.9672157863762        319.9899049470332        320.0125941076903        320.03528326834726       320.05797242900434       320.08066158966136       320.1033507503184        320.12513185433033       320.14123908882686       320.15734632332345       320.17345355782004       320.1895607923166        320.2056680268132        320.2217752613098        320.2378824958065        320.25398973030303       320.2700969647996        320.28620419929626       320.3023114337928        320.3184186682893        320.33452590278597       320.3506331372825        320.3667403717791        320.38225094222366       320.39403333778546       320.40581573334725       320.41759812890905       320.4293805244709        320.4411629200327        320.45294531559455       320.4647277111564        320.4765101067182        320.48829250228          320.5000748978418        320.51185729340364       320.5236396889654        320.5354220845273        320.5472044800891        320.5589868756509        320.57061220009206       320.58117580530376       320.59159831353804       320.60187972479486       320.6120200390742        320.62201925637606       320.6318773767004        320.6415944000473        320.65117032641683       320.6606051558088        320.6698988882232        320.6790515236603        320.68806306211985       320.6969335036019        320.70566284810644       320.71425109563364       320.7226955656317        320.73098081951497       320.7391225684813        320.7471208125309        320.75497555166373       320.76268678587974       320.7702545151788        320.7776787395611        320.7849594590266        320.7920966735752        320.7990903832071        320.8059405879221        320.8126472877203        320.8192104826017        320.82563017256615       320.8319063576139        320.8380644683755        320.84425097208          320.8503168152015        320.85626199774          320.86208651969537       320.8677903810677        320.87337358185704       320.8788361220634        320.8841780016866        320.8893992207269        320.89449977918406       320.8994796770582        320.9043389143493        320.9090774910574        320.91369540718244       320.9181926627244        320.9226026728251
